sku,Size,Paper,Color,100,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
postcards,"5"" x 7"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,24.15,38.5,44.1,50.05,84,133,262.5,391.3,519.4,646.8,773.5,899.5,1024.8,1149.4,1273.3,1396.5,1519,1640.8,1761.9,1882.3,2002,2121,2239.3,2356.9,2473.8
postcards,"6"" x 8"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),27.36,32.16,41.04,52.8,100.8,144,288,431.52,574.56,717.12,859.2,1000.8,1141.92,1282.56,1422.72,1562.4,1701.6,1840.32,1978.56,2116.32,2253.6,2390.4,2526.72,2662.56,2797.92
postcards,"6"" x 8"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),31.2,50.4,57.6,67.2,110.4,177.6,350.4,522.72,694.56,865.92,1036.8,1207.2,1377.12,1546.56,1715.52,1884,2052,2219.52,2386.56,2553.12,2719.2,2884.8,3049.92,3214.56,3378.72
postcards,"6"" x 8"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,33.12,52.8,60.48,68.64,115.2,182.4,360,536.64,712.32,887.04,1060.8,1233.6,1405.44,1576.32,1746.24,1915.2,2083.2,2250.24,2416.32,2581.44,2745.6,2908.8,3071.04,3232.32,3392.64
postcards,"6"" x 8"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),27.36,32.16,41.04,52.8,100.8,144,288,324.09,574.56,717.12,859.2,1000.8,1141.92,1282.56,1422.72,1562.4,1701.6,1840.32,1978.56,2116.32,2253.6,2390.4,2526.72,2662.56,2797.92
postcards,"6"" x 8"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),31.2,50.4,57.6,67.2,110.4,177.6,350.4,522.72,694.56,865.92,1036.8,1207.2,1377.12,1546.56,1715.52,1884,2052,2219.52,2386.56,2553.12,2719.2,2884.8,3049.92,3214.56,3378.72
postcards,"6"" x 8"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,33.12,52.8,60.48,68.64,115.2,182.4,360,536.64,712.32,887.04,1060.8,1233.6,1405.44,1576.32,1746.24,1915.2,2083.2,2250.24,2416.32,2581.44,2745.6,2908.8,3071.04,3232.32,3392.64
postcards,"6"" x 9"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),30.78,36.18,46.17,59.4,113.4,162,324,485.46,646.38,806.76,966.6,1125.9,1284.66,1442.88,1600.56,1757.7,1914.3,2070.36,2225.88,2380.86,2535.3,2689.2,2842.56,3636.36,3147.66
postcards,"6"" x 9"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),35.1,56.7,64.8,75.6,124.2,199.8,394.2,588.06,781.38,974.16,1166.4,1358.1,1549.26,1739.88,1929.96,2119.5,2308.5,2496.96,2684.88,2872.26,3059.1,3245.4,3431.16,3616.38,3801.06
postcards,"6"" x 9"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,37.26,59.4,68.04,77.22,129.6,205.2,405,603.72,801.36,997.92,1193.4,1387.8,1581.12,1773.36,1964.52,2154.6,2343.6,2531.52,2718.36,2904.12,3088.8,3272.4,3454.92,3636.36,3816.72
